tran_id,cust_id,tran_ammount,tran_type,tran_country_cd,tran_date
TD_20220107_000001,cust_9588,58938500.91,C,PAL,2022-01-07
TD_20220107_000002,cust_8364,51204289.9,C,JPN,2022-01-07
TD_20220107_000003,cust_9559,98070667.84,D,AFG,2022-01-07
TD_20220107_000004,cust_3288,84502235.8,D,KON,2022-01-07
FX_20220107_000005,cust_0598,98980929.03,D,CAN,2022-01-07
FX_20220107_000006,cust_0525,57849986.8,D,USA,2022-01-07
TD_20220107_000007,cust_6228,42315929.43,D,AFG,2022-01-07
FX_20220107_000008,cust_3138,64688483.98,D,CHN,2022-01-07
TD_20220107_000009,cust_5548,72229596.18,D,CHN,2022-01-07
FX_20220107_000010,cust_4875,313432.87,D,PAL,2022-01-07
FX_20220107_000011,cust_0143,42520646.47,D,PAL,2022-01-07
FX_20220107_000012,cust_2515,31471839.12,D,PAL,2022-01-07
FX_20220107_000013,cust_1446,14685567.54,C,JPN,2022-01-07
FX_20220107_000014,cust_5734,14840988.28,C,PAL,2022-01-07
FX_20220107_000015,cust_7694,98169920.73,D,CAN,2022-01-07
FX_20220107_000016,cust_0164,43488240.84,C,JPN,2022-01-07
FX_20220107_000017,cust_2138,51509148.25,C,CAN,2022-01-07
TD_20220107_000018,cust_8491,58490195.37,C,KON,2022-01-07
TD_20220107_000019,cust_3552,63868803.54,C,KON,2022-01-07
TD_20220107_000020,cust_9505,69129407.17,D,IND,2022-01-07
FX_20220107_000021,cust_0981,78643882.59,C,CAN,2022-01-07
FX_20220107_000022,cust_0165,52805861.42,C,JPN,2022-01-07
FX_20220107_000023,cust_7749,4766997.54,D,JPN,2022-01-07
TD_20220107_000024,cust_0392,44228662.06,C,CHN,2022-01-07
TD_20220107_000025,cust_2748,82721645.06,C,JPN,2022-01-07
FX_20220107_000026,cust_6553,7680557.11,C,CHN,2022-01-07
FX_20220107_000027,cust_9526,73774259.21,D,AFG,2022-01-07
FX_20220107_000028,cust_4351,98007822.6,D,AFG,2022-01-07
TD_20220107_000029,cust_9596,77982328.89,D,JPN,2022-01-07
TD_20220107_000030,cust_8612,40492934.09,C,KON,2022-01-07
FX_20220107_000031,cust_8665,46729089.62,C,AFG,2022-01-07
TD_20220107_000032,cust_7815,65502617.03,C,JPN,2022-01-07
