tran_id,cust_id,tran_ammount,tran_type,tran_country_cd,tran_date
TD_20220102_000001,cust_7906,75099775.06,C,CAN,2022-01-02
FX_20220102_000002,cust_2283,44459142.23,C,IND,2022-01-02
TD_20220102_000003,cust_1053,59875389.46,C,PAL,2022-01-02
FX_20220102_000004,cust_8507,56209303.61,C,USA,2022-01-02
TD_20220102_000005,cust_7028,17710249.53,D,KON,2022-01-02
FX_20220102_000006,cust_5085,3810414.25,D,KON,2022-01-02
TD_20220102_000007,cust_8274,29925315.58,D,CHN,2022-01-02
TD_20220102_000008,cust_7992,1082301.08,D,AFG,2022-01-02
FX_20220102_000009,cust_6083,90430955.22,C,KON,2022-01-02
FX_20220102_000010,cust_1651,99522230.33,C,USA,2022-01-02
TD_20220102_000011,cust_1577,81056843.63,C,AFG,2022-01-02
FX_20220102_000012,cust_9704,97403638.78,D,USA,2022-01-02
FX_20220102_000013,cust_3615,721069.56,C,CHN,2022-01-02
FX_20220102_000014,cust_8859,88848521.99,C,JPN,2022-01-02
FX_20220102_000015,cust_8222,39260678.23,C,USA,2022-01-02
TD_20220102_000016,cust_4384,79799966.84,C,PAL,2022-01-02
TD_20220102_000017,cust_3501,27091479.34,C,PAL,2022-01-02
TD_20220102_000018,cust_0906,65715690.09,D,CHN,2022-01-02
FX_20220102_000019,cust_9661,89722659.03,D,PAL,2022-01-02
FX_20220102_000020,cust_4665,66223305.6,D,CHN,2022-01-02
FX_20220102_000021,cust_4985,21153980.34,D,KON,2022-01-02
FX_20220102_000022,cust_6208,73730475.39,D,IND,2022-01-02
TD_20220102_000023,cust_1846,85664627.8,D,KON,2022-01-02
TD_20220102_000024,cust_0259,29215659.15,C,KON,2022-01-02
TD_20220102_000025,cust_9327,6258197.83,C,KON,2022-01-02
FX_20220102_000026,cust_5562,62014362.8,D,PAL,2022-01-02
FX_20220102_000027,cust_5656,59612147.63,C,KON,2022-01-02
TD_20220102_000028,cust_9516,95994773.64,C,KON,2022-01-02
TD_20220102_000029,cust_8378,3811703.37,D,USA,2022-01-02
FX_20220102_000030,cust_5768,55918071.64,D,PAL,2022-01-02
TD_20220102_000031,cust_6697,66938405.62,D,USA,2022-01-02
FX_20220102_000032,cust_5101,9994707.56,D,CAN,2022-01-02
TD_20220102_000033,cust_6985,8278207.49,D,USA,2022-01-02
TD_20220102_000034,cust_2571,188416.81,D,KON,2022-01-02
FX_20220102_000035,cust_8345,77051648.64,C,USA,2022-01-02
FX_20220102_000036,cust_3913,39554208.68,D,CAN,2022-01-02
TD_20220102_000037,cust_5155,42568935.9,C,KON,2022-01-02
FX_20220102_000038,cust_0651,94480065.15,D,AFG,2022-01-02
TD_20220102_000039,cust_7932,39891414.13,D,JPN,2022-01-02
