tran_id,cust_id,tran_ammount,tran_type,tran_country_cd,tran_date
TD_20220102_000001,cust_6597,31940684.8,D,KON,2022-01-02
FX_20220102_000002,cust_7918,65604235.17,D,IND,2022-01-02
TD_20220102_000003,cust_1904,26959648.48,D,IND,2022-01-02
TD_20220102_000004,cust_6510,50505849.35,C,IND,2022-01-02
TD_20220102_000005,cust_5729,91291855.93,D,JPN,2022-01-02
FX_20220102_000006,cust_1062,50237671.27,D,USA,2022-01-02
TD_20220102_000007,cust_8042,57025375.67,D,AFG,2022-01-02
TD_20220102_000008,cust_7794,1223092.82,C,JPN,2022-01-02
TD_20220102_000009,cust_6970,28392111.72,C,CAN,2022-01-02
FX_20220102_000010,cust_2671,19058000.0,C,KON,2022-01-02
FX_20220102_000011,cust_1899,64588553.23,D,AFG,2022-01-02
FX_20220102_000012,cust_5534,70684741.1,D,USA,2022-01-02
TD_20220102_000013,cust_3937,52145116.1,C,JPN,2022-01-02
FX_20220102_000014,cust_5109,70499793.65,C,USA,2022-01-02
TD_20220102_000015,cust_6652,1055711.4,C,CAN,2022-01-02
FX_20220102_000016,cust_8000,8679705.54,C,JPN,2022-01-02
TD_20220102_000017,cust_7286,5952769.75,D,KON,2022-01-02
FX_20220102_000018,cust_8414,8398427.36,D,USA,2022-01-02
FX_20220102_000019,cust_6242,62443068.03,D,JPN,2022-01-02
TD_20220102_000020,cust_0708,98566392.72,D,CHN,2022-01-02
TD_20220102_000021,cust_4349,93335300.94,C,CAN,2022-01-02
TD_20220102_000022,cust_5629,44039626.47,D,JPN,2022-01-02
TD_20220102_000023,cust_9901,93936886.26,C,IND,2022-01-02
TD_20220102_000024,cust_4092,51721231.26,D,CHN,2022-01-02
TD_20220102_000025,cust_8186,7800728.2,D,JPN,2022-01-02
FX_20220102_000026,cust_4685,90155221.65,D,CHN,2022-01-02
TD_20220102_000027,cust_8569,71131757.75,C,AFG,2022-01-02
FX_20220102_000028,cust_7543,79597439.51,D,AFG,2022-01-02
TD_20220102_000029,cust_6675,38879693.53,D,KON,2022-01-02
TD_20220102_000030,cust_0470,63505748.97,C,KON,2022-01-02
TD_20220102_000031,cust_1857,38448069.81,D,AFG,2022-01-02
FX_20220102_000032,cust_7031,39482959.39,D,CHN,2022-01-02
FX_20220102_000033,cust_9892,279953.88,D,CAN,2022-01-02
TD_20220102_000034,cust_4313,80933683.16,D,PAL,2022-01-02
FX_20220102_000035,cust_7609,1783296.51,D,IND,2022-01-02
FX_20220102_000036,cust_0014,94747020.21,C,AFG,2022-01-02
FX_20220102_000037,cust_5168,1515646.13,D,IND,2022-01-02
TD_20220102_000038,cust_3681,96274901.76,D,IND,2022-01-02
TD_20220102_000039,cust_7897,33475467.74,D,IND,2022-01-02
TD_20220102_000040,cust_2483,18530731.22,C,CHN,2022-01-02
FX_20220102_000041,cust_9658,50303436.15,C,JPN,2022-01-02
TD_20220102_000042,cust_5776,76477046.83,D,KON,2022-01-02
