tran_id,cust_id,tran_ammount,tran_type,tran_country_cd,tran_date
TD_20220105_000001,cust_6305,65053955.23,C,CHN,2022-01-05
TD_20220105_000002,cust_3875,84305432.85,C,KON,2022-01-05
FX_20220105_000003,cust_1970,36607941.8,D,IND,2022-01-05
FX_20220105_000004,cust_9386,98948422.9,C,IND,2022-01-05
TD_20220105_000005,cust_5985,57257267.19,C,CAN,2022-01-05
TD_20220105_000006,cust_2516,48067114.66,C,IND,2022-01-05
FX_20220105_000007,cust_8929,21716085.44,D,JPN,2022-01-05
FX_20220105_000008,cust_4415,84503556.13,C,CAN,2022-01-05
TD_20220105_000009,cust_1538,32781777.07,D,PAL,2022-01-05
TD_20220105_000010,cust_5887,43849088.73,C,AFG,2022-01-05
TD_20220105_000011,cust_8862,55717569.55,C,PAL,2022-01-05
TD_20220105_000012,cust_0790,87252823.16,D,JPN,2022-01-05
TD_20220105_000013,cust_8803,18719870.05,C,JPN,2022-01-05
FX_20220105_000014,cust_9546,52512714.29,C,CHN,2022-01-05
TD_20220105_000015,cust_7802,84263825.1,D,AFG,2022-01-05
FX_20220105_000016,cust_6672,95577662.3,C,IND,2022-01-05
FX_20220105_000017,cust_4419,30271784.59,D,AFG,2022-01-05
FX_20220105_000018,cust_1600,22600891.56,D,IND,2022-01-05
TD_20220105_000019,cust_8518,2725245.88,D,PAL,2022-01-05
FX_20220105_000020,cust_5600,45123825.71,C,CAN,2022-01-05
TD_20220105_000021,cust_6721,89074847.11,D,JPN,2022-01-05
FX_20220105_000022,cust_9996,98149114.73,C,KON,2022-01-05
FX_20220105_000023,cust_7300,44128391.89,C,CHN,2022-01-05
FX_20220105_000024,cust_8847,5602638.85,D,PAL,2022-01-05
TD_20220105_000025,cust_9550,54593357.79,D,USA,2022-01-05
FX_20220105_000026,cust_6326,37048368.34,C,IND,2022-01-05
TD_20220105_000027,cust_9660,88492290.39,C,KON,2022-01-05
FX_20220105_000028,cust_2759,4991032.66,D,CHN,2022-01-05
TD_20220105_000029,cust_5993,88659837.0,C,CAN,2022-01-05
FX_20220105_000030,cust_2874,52764914.36,C,CHN,2022-01-05
TD_20220105_000031,cust_7625,90501931.62,D,CHN,2022-01-05
FX_20220105_000032,cust_2073,38526767.16,D,IND,2022-01-05
FX_20220105_000033,cust_6308,96935598.18,C,KON,2022-01-05
FX_20220105_000034,cust_6904,84115404.7,D,AFG,2022-01-05
FX_20220105_000035,cust_5533,47379920.29,D,PAL,2022-01-05
