tran_id,cust_id,tran_ammount,tran_type,tran_country_cd,tran_date
000001,CA1411,67190581.96,D,PAL,2022-01-06
000002,CA3091,54248109.72,C,KON,2022-01-06
000003,CA0892,2643111.9,C,CHN,2022-01-06
000004,CA1931,27842102.46,C,KON,2022-01-06
000005,CA6861,72902761.8,C,KON,2022-01-06
000006,CA4897,4852119.77,C,USA,2022-01-06
000007,CA1772,87509025.21,D,IND,2022-01-06
000008,CA8789,75620398.61,C,KON,2022-01-06
000009,CA6064,14042053.12,D,AFG,2022-01-06
000010,CA7228,69771013.96,D,JPN,2022-01-06
000011,CA6181,51364538.08,D,USA,2022-01-06
000012,CA6820,89729018.71,C,IND,2022-01-06
000013,CA3507,32804464.14,C,PAL,2022-01-06
000014,CA2137,49769317.96,C,USA,2022-01-06
000015,CA4426,55278386.65,D,PAL,2022-01-06
000016,CA7859,86185555.71,D,KON,2022-01-06
000017,CA3342,18870964.03,C,CAN,2022-01-06
000018,CA9740,40766501.9,C,JPN,2022-01-06
000019,CA8003,45489223.62,C,KON,2022-01-06
000020,CA0804,82116296.96,D,USA,2022-01-06
000021,CA2979,38371601.87,D,JPN,2022-01-06
000022,CA3431,81763367.72,C,CAN,2022-01-06
000023,CA0287,88300069.02,D,CAN,2022-01-06
000024,CA0998,30394904.2,D,PAL,2022-01-06
000025,CA5509,14520732.77,C,USA,2022-01-06
000026,CA7806,97819836.74,C,KON,2022-01-06
000027,CA7353,87851190.58,C,IND,2022-01-06
000028,CA0829,57381864.83,C,USA,2022-01-06
000029,CA9771,58623204.9,D,KON,2022-01-06
000030,CA0271,79944760.98,D,CHN,2022-01-06
000031,CA2751,58533656.75,D,AFG,2022-01-06
000032,CA3507,11444572.9,D,AFG,2022-01-06
000033,CA4128,35012406.99,C,AFG,2022-01-06
000034,CA8194,98948903.52,C,CHN,2022-01-06
000035,CA2614,72306951.7,C,USA,2022-01-06
000036,CA7734,52914763.21,C,USA,2022-01-06
000037,CA8190,2342246.58,D,PAL,2022-01-06
000038,CA2233,39819763.71,C,AFG,2022-01-06
000039,CA9693,86429294.34,C,USA,2022-01-06
000040,CA1484,15113719.41,C,KON,2022-01-06
000041,CA9793,76689029.3,D,PAL,2022-01-06
000042,CA2484,13621212.06,D,JPN,2022-01-06
000043,CA7983,55929324.05,C,AFG,2022-01-06
000044,CA9513,53069910.36,D,USA,2022-01-06
000045,CA4079,48758644.29,C,IND,2022-01-06
000046,CA3563,75022289.34,C,PAL,2022-01-06
000047,CA2363,11864526.41,D,USA,2022-01-06
