tran_id,cust_id,tran_ammount,tran_type,tran_country_cd,tran_date
000001,CA5712,30351795.25,C,CHN,2022-01-01
000002,CA7487,77580011.39,D,KON,2022-01-01
000003,CA1594,96914882.02,C,KON,2022-01-01
000004,CA9552,11722390.05,D,JPN,2022-01-01
000005,CA3302,43681251.05,D,CHN,2022-01-01
000006,CA0002,67517009.64,D,PAL,2022-01-01
000007,CA2551,75960436.09,C,USA,2022-01-01
000008,CA3568,41429500.25,C,IND,2022-01-01
000009,CA6233,86420191.56,C,IND,2022-01-01
000010,CA7227,51809249.45,C,KON,2022-01-01
000011,CA5436,7595602.89,D,CAN,2022-01-01
000012,CA2426,60338202.01,D,JPN,2022-01-01
000013,CA9884,97827852.9,D,CAN,2022-01-01
000014,CA7957,77556814.61,D,USA,2022-01-01
000015,CA4572,36096051.79,D,KON,2022-01-01
000016,CA1215,96223004.0,C,CAN,2022-01-01
000017,CA2363,8844304.26,D,PAL,2022-01-01
000018,CA5214,55586392.88,C,CHN,2022-01-01
000019,CA1057,66672284.29,C,PAL,2022-01-01
000020,CA5463,72705214.36,C,KON,2022-01-01
000021,CA4044,42568505.72,C,JPN,2022-01-01
000022,CA8719,74652277.61,C,AFG,2022-01-01
000023,CA3783,20249094.6,C,JPN,2022-01-01
000024,CA1940,30472431.33,D,PAL,2022-01-01
000025,CA8063,49921520.93,C,CAN,2022-01-01
000026,CA8130,90037585.12,D,IND,2022-01-01
000027,CA0298,32819703.56,D,IND,2022-01-01
000028,CA6607,63659722.92,C,CHN,2022-01-01
000029,CA7789,65432471.61,C,JPN,2022-01-01
000030,CA2259,20871975.65,D,CHN,2022-01-01
000031,CA1963,37345983.39,D,AFG,2022-01-01
000032,CA3297,50294677.23,D,CAN,2022-01-01
000033,CA0943,14241993.16,C,KON,2022-01-01
000034,CA8373,43764112.43,D,JPN,2022-01-01
000035,CA0620,18351587.93,D,CHN,2022-01-01
000036,CA6867,17343193.02,C,JPN,2022-01-01
000037,CA4672,5790637.11,C,IND,2022-01-01
000038,CA5502,24109902.44,C,IND,2022-01-01
000039,CA7857,34556335.18,D,AFG,2022-01-01
000040,CA3118,86774212.48,D,PAL,2022-01-01
000041,CA7448,2603556.76,C,PAL,2022-01-01
000042,CA1592,58384412.01,C,AFG,2022-01-01
000043,CA9248,21491210.83,C,IND,2022-01-01
000044,CA7607,79761859.09,C,AFG,2022-01-01
000045,CA7972,87175817.74,D,KON,2022-01-01
000046,CA9747,27618305.42,D,JPN,2022-01-01
000047,CA2987,58884089.62,C,AFG,2022-01-01
000048,CA9115,51512895.93,D,AFG,2022-01-01
000049,CA0216,57555450.77,C,PAL,2022-01-01
000050,CA3118,115996.83,C,CAN,2022-01-01
000051,CA8529,60469604.18,D,IND,2022-01-01
