orderid,brand_name,product_name,sales_ammount,sales_date
0000001,Nokia,Nk500,732.19,2023-02-05
0000002,Samsung,galaxy11,388.0,2023-02-05
0000003,Samsung,galaxy12,345.38,2023-02-05
0000004,Samsung,galaxy10,891.19,2023-02-05
0000005,Nokia,Nk500,717.4,2023-02-05
0000006,Apple,iphon11,159.56,2023-02-05
0000007,Samsung,galaxy13,942.56,2023-02-05
0000008,Nokia,Nk500,698.39,2023-02-05
0000009,Samsung,galaxy12,508.52,2023-02-05
0000010,Nokia,Nk500,734.91,2023-02-05
0000011,Nokia,Nk500,222.66,2023-02-05
0000012,Apple,laptop256,167.6,2023-02-05
0000013,Samsung,watch340,188.52,2023-02-05
0000014,Nokia,Nk400,757.56,2023-02-05
0000015,Apple,iphoneSE,980.57,2023-02-05
0000016,Nokia,Nk400,393.37,2023-02-05
0000017,Apple,iphone12,585.26,2023-02-05
0000018,Samsung,galaxy11,701.64,2023-02-05
0000019,Samsung,watch320,496.36,2023-02-05
0000020,Apple,iphone12,150.8,2023-02-05
0000021,Apple,Macbook512,817.46,2023-02-05
0000022,Nokia,Nk400,592.75,2023-02-05
0000023,Nokia,Nk400,635.06,2023-02-05
0000024,Samsung,galaxy11,498.23,2023-02-05
0000025,Nokia,Nk500,682.12,2023-02-05
0000026,Samsung,watch340,784.87,2023-02-05
0000027,Apple,laptop256,695.83,2023-02-05
0000028,Nokia,Nk320,449.19,2023-02-05
0000029,Apple,IpadMax,311.08,2023-02-05
0000030,Apple,iphone12,114.86,2023-02-05
0000031,Apple,IpadMini,699.71,2023-02-05
0000032,Samsung,watch320,668.27,2023-02-05
0000033,Nokia,Nk400,919.9,2023-02-05
0000034,Samsung,watch340,259.33,2023-02-05
0000035,Samsung,galaxy10,600.35,2023-02-05
0000036,Nokia,Nk500,774.67,2023-02-05
0000037,Apple,iphon11,795.4,2023-02-05
0000038,Nokia,Nk320,715.92,2023-02-05
0000039,Apple,iphoneSE,515.2,2023-02-05
0000040,Nokia,Nk500,696.57,2023-02-05
0000041,Samsung,galaxy11,951.21,2023-02-05
0000042,Apple,iphone12,815.4,2023-02-05
0000043,Nokia,Nk500,159.19,2023-02-05
0000044,Apple,iphon11,195.3,2023-02-05
0000045,Nokia,Nk320,788.91,2023-02-05
0000046,Samsung,galaxy10,109.28,2023-02-05
0000047,Samsung,watch340,785.01,2023-02-05
0000048,Samsung,watch340,377.49,2023-02-05
0000049,Samsung,watch340,720.89,2023-02-05
0000050,Nokia,Nk400,211.55,2023-02-05
0000051,Apple,laptop256,368.49,2023-02-05
0000052,Samsung,watch340,830.07,2023-02-05
0000053,Apple,laptop256,340.95,2023-02-05
0000054,Samsung,galaxy10,112.24,2023-02-05
0000055,Apple,iphone12,519.03,2023-02-05
0000056,Nokia,Nk400,138.4,2023-02-05
0000057,Nokia,Nk500,518.64,2023-02-05
0000058,Samsung,galaxy11,830.09,2023-02-05
0000059,Apple,Macbook512,571.94,2023-02-05
0000060,Nokia,Nk400,729.02,2023-02-05
0000061,Nokia,Nk400,735.14,2023-02-05
0000062,Apple,IpadMax,838.0,2023-02-05
0000063,Nokia,Nk320,986.24,2023-02-05
0000064,Samsung,watch320,207.02,2023-02-05
0000065,Nokia,Nk320,495.03,2023-02-05
0000066,Nokia,Nk500,881.61,2023-02-05
0000067,Apple,iphone13,456.88,2023-02-05
0000068,Nokia,Nk320,283.62,2023-02-05
0000069,Apple,iphon11,526.86,2023-02-05
0000070,Apple,iphoneSE,800.83,2023-02-05
0000071,Nokia,Nk320,675.73,2023-02-05
0000072,Apple,iphon11,408.33,2023-02-05
0000073,Apple,IpadMini,146.5,2023-02-05
0000074,Apple,iphoneSE,259.38,2023-02-05
0000075,Nokia,Nk400,503.62,2023-02-05
0000076,Samsung,galaxy11,801.76,2023-02-05
0000077,Nokia,Nk400,759.66,2023-02-05
0000078,Nokia,Nk320,497.58,2023-02-05
0000079,Apple,IpadMax,798.28,2023-02-05
0000080,Nokia,Nk320,696.99,2023-02-05
0000081,Apple,iphone13,149.97,2023-02-05
0000082,Nokia,Nk320,226.91,2023-02-05
0000083,Apple,IpadMax,135.43,2023-02-05
0000084,Apple,iphone13,653.83,2023-02-05
0000085,Samsung,galaxy12,602.62,2023-02-05
0000086,Apple,IpadMini,774.0,2023-02-05
0000087,Apple,Macbook512,804.75,2023-02-05
0000088,Apple,iphone12,104.91,2023-02-05
0000089,Samsung,galaxy11,327.13,2023-02-05
0000090,Apple,IpadMini,467.65,2023-02-05
0000091,Samsung,galaxy10,221.37,2023-02-05
0000092,Apple,IpadMax,602.27,2023-02-05
0000093,Apple,laptop256,825.32,2023-02-05
0000094,Nokia,Nk320,216.2,2023-02-05
0000095,Nokia,Nk500,204.32,2023-02-05
0000096,Samsung,galaxy10,654.26,2023-02-05
0000097,Apple,iphon11,563.65,2023-02-05
0000098,Apple,iphon11,526.33,2023-02-05
0000099,Samsung,galaxy10,599.62,2023-02-05
0000100,Apple,IpadMini,435.52,2023-02-05
0000101,Apple,iphone12,521.57,2023-02-05
0000102,Apple,IpadMini,191.72,2023-02-05
0000103,Samsung,galaxy11,763.92,2023-02-05
0000104,Nokia,Nk500,204.41,2023-02-05
0000105,Nokia,Nk500,997.65,2023-02-05
0000106,Samsung,galaxy10,478.56,2023-02-05
0000107,Samsung,galaxy10,724.44,2023-02-05
0000108,Nokia,Nk500,689.81,2023-02-05
0000109,Apple,iphone12,293.99,2023-02-05
0000110,Nokia,Nk500,639.6,2023-02-05
0000111,Samsung,watch320,783.53,2023-02-05
0000112,Apple,laptop256,347.67,2023-02-05
0000113,Samsung,galaxy13,681.09,2023-02-05
0000114,Nokia,Nk400,806.38,2023-02-05
0000115,Samsung,watch320,970.8,2023-02-05
0000116,Apple,laptop256,746.33,2023-02-05
0000117,Apple,iphoneSE,842.28,2023-02-05
0000118,Samsung,galaxy13,198.9,2023-02-05
0000119,Samsung,watch340,635.11,2023-02-05
0000120,Samsung,galaxy10,445.95,2023-02-05
0000121,Nokia,Nk500,285.6,2023-02-05
0000122,Samsung,watch320,195.88,2023-02-05
0000123,Nokia,Nk400,144.19,2023-02-05
0000124,Samsung,watch340,134.19,2023-02-05
0000125,Nokia,Nk320,640.13,2023-02-05
0000126,Samsung,watch340,347.61,2023-02-05
0000127,Samsung,galaxy13,168.56,2023-02-05
0000128,Nokia,Nk400,870.15,2023-02-05
0000129,Nokia,Nk320,780.83,2023-02-05
0000130,Apple,iphone12,215.86,2023-02-05
0000131,Nokia,Nk320,574.84,2023-02-05
0000132,Samsung,galaxy11,285.42,2023-02-05
0000133,Apple,iphoneSE,743.62,2023-02-05
0000134,Samsung,galaxy13,498.22,2023-02-05
0000135,Apple,IpadMax,362.58,2023-02-05
0000136,Nokia,Nk400,504.0,2023-02-05
0000137,Samsung,galaxy11,116.44,2023-02-05
0000138,Samsung,watch320,307.82,2023-02-05
0000139,Apple,iphon11,369.98,2023-02-05
0000140,Apple,iphon11,295.59,2023-02-05
